user_id,decision
603053,Low Priority
603100,Low Priority
603160,Avoid (Do Not Disturb)
603221,Low Priority
603278,Low Priority
603296,Avoid (Do Not Disturb)
603341,Low Priority
603345,Low Priority
603440,Avoid (Do Not Disturb)
603515,Avoid (Do Not Disturb)
603592,No Discount (Sure Thing)
603635,Avoid (Do Not Disturb)
603715,Low Priority
603809,Low Priority
603875,Low Priority
603883,Avoid (Do Not Disturb)
604136,Low Priority
604355,Low Priority
604388,Low Priority
604592,Low Priority
604617,Avoid (Do Not Disturb)
604664,Low Priority
604688,Low Priority
604804,Avoid (Do Not Disturb)
604840,Low Priority
604916,Low Priority
604982,Low Priority
605004,Avoid (Do Not Disturb)
605096,Avoid (Do Not Disturb)
605136,Give Discount
605308,Low Priority
605311,Avoid (Do Not Disturb)
605439,Low Priority
605494,Low Priority
605558,Low Priority
605578,Low Priority
605607,Low Priority
605615,Low Priority
605619,Avoid (Do Not Disturb)
605776,Low Priority
605780,Low Priority
605878,Avoid (Do Not Disturb)
605943,Avoid (Do Not Disturb)
605945,Low Priority
606041,Low Priority
606060,Low Priority
606094,Low Priority
606161,Low Priority
606283,Avoid (Do Not Disturb)
606290,Avoid (Do Not Disturb)
606333,Low Priority
606362,Low Priority
606456,Low Priority
606568,Avoid (Do Not Disturb)
606635,Low Priority
606648,Avoid (Do Not Disturb)
606762,Low Priority
606862,Avoid (Do Not Disturb)
606930,Low Priority
607017,Low Priority
607028,Avoid (Do Not Disturb)
607152,No Discount (Sure Thing)
607197,Give Discount
607270,Low Priority
607280,Low Priority
607350,Low Priority
607524,Low Priority
607626,Low Priority
607706,Low Priority
607799,Low Priority
607931,Low Priority
607949,Low Priority
607998,Avoid (Do Not Disturb)
608039,Low Priority
608086,Avoid (Do Not Disturb)
608287,Avoid (Do Not Disturb)
608296,Avoid (Do Not Disturb)
608343,Avoid (Do Not Disturb)
608478,Avoid (Do Not Disturb)
608520,Avoid (Do Not Disturb)
608521,Low Priority
608629,Low Priority
608725,Low Priority
608727,Low Priority
608764,Avoid (Do Not Disturb)
608786,Low Priority
608820,Low Priority
608823,Low Priority
608860,Low Priority
608866,Avoid (Do Not Disturb)
608970,Low Priority
609051,Low Priority
609102,Avoid (Do Not Disturb)
609167,Avoid (Do Not Disturb)
609221,Low Priority
609228,Avoid (Do Not Disturb)
609230,Low Priority
609236,Avoid (Do Not Disturb)
609240,Low Priority
609243,Avoid (Do Not Disturb)
609262,Low Priority
609393,Low Priority
609413,Low Priority
609673,Avoid (Do Not Disturb)
609683,Low Priority
609720,Low Priority
609800,Low Priority
609817,Low Priority
609868,Avoid (Do Not Disturb)
610226,Avoid (Do Not Disturb)
610280,Avoid (Do Not Disturb)
610294,Low Priority
610306,Avoid (Do Not Disturb)
610338,Give Discount
610395,Avoid (Do Not Disturb)
610474,Low Priority
610482,Avoid (Do Not Disturb)
610492,Give Discount
610530,Avoid (Do Not Disturb)
610670,Low Priority
610763,Give Discount
610793,Low Priority
610806,Avoid (Do Not Disturb)
610905,Low Priority
611031,Low Priority
611065,Avoid (Do Not Disturb)
611087,Low Priority
611126,Low Priority
611177,Avoid (Do Not Disturb)
611251,Low Priority
611350,Low Priority
611371,Low Priority
611583,Low Priority
611839,Low Priority
611852,Low Priority
611887,Low Priority
611954,Low Priority
612002,Low Priority
612128,Low Priority
612175,Low Priority
612220,Low Priority
612226,Low Priority
612236,Low Priority
612562,Avoid (Do Not Disturb)
612685,Avoid (Do Not Disturb)
612797,Low Priority
612812,Low Priority
612976,Low Priority
613164,Low Priority
613252,Avoid (Do Not Disturb)
613275,Low Priority
613383,Low Priority
613386,Low Priority
613874,Avoid (Do Not Disturb)
613921,Low Priority
613941,Avoid (Do Not Disturb)
614033,No Discount (Sure Thing)
614092,Low Priority
614111,Avoid (Do Not Disturb)
614165,Avoid (Do Not Disturb)
614311,Low Priority
614412,Avoid (Do Not Disturb)
614549,Low Priority
614595,Low Priority
614748,Low Priority
614793,Avoid (Do Not Disturb)
614814,Low Priority
614828,Low Priority
614846,Low Priority
614918,Low Priority
614933,Low Priority
615006,Low Priority
615266,Avoid (Do Not Disturb)
615307,Low Priority
615489,Avoid (Do Not Disturb)
615544,Low Priority
615674,Low Priority
615749,Low Priority
615783,Low Priority
615881,Low Priority
615922,Low Priority
616086,Low Priority
616125,Low Priority
616222,Low Priority
616461,Low Priority
616470,Low Priority
616491,Avoid (Do Not Disturb)
616518,Low Priority
616692,Low Priority
616715,Low Priority
616718,No Discount (Sure Thing)
616734,Low Priority
616752,Low Priority
616789,Low Priority
616795,Low Priority
616802,Avoid (Do Not Disturb)
616950,Low Priority
616992,Low Priority
617052,Low Priority
617125,Low Priority
617199,Low Priority
617402,Low Priority
617407,Avoid (Do Not Disturb)
617458,Low Priority
617506,Low Priority
617606,Give Discount
617743,Avoid (Do Not Disturb)
617878,Avoid (Do Not Disturb)
617964,Low Priority
617994,Low Priority
618063,Avoid (Do Not Disturb)
618088,Low Priority
618157,Avoid (Do Not Disturb)
618181,Low Priority
618201,Low Priority
618230,Low Priority
618266,Give Discount
618343,Avoid (Do Not Disturb)
618392,Avoid (Do Not Disturb)
618418,Low Priority
618535,Low Priority
618642,Low Priority
618759,Low Priority
618780,Low Priority
618815,Avoid (Do Not Disturb)
618881,Low Priority
619079,Avoid (Do Not Disturb)
619109,Low Priority
619218,Low Priority
619321,Low Priority
619362,Low Priority
619432,Low Priority
619520,Low Priority
619615,Low Priority
619918,Avoid (Do Not Disturb)
619938,Low Priority
619971,Avoid (Do Not Disturb)
619983,Low Priority
619988,Low Priority
620033,Low Priority
620274,Avoid (Do Not Disturb)
620300,Avoid (Do Not Disturb)
620382,Low Priority
620394,Avoid (Do Not Disturb)
620453,Low Priority
620690,Low Priority
620884,Low Priority
620972,Low Priority
620991,Give Discount
621072,Low Priority
621081,Avoid (Do Not Disturb)
621085,Low Priority
621113,Low Priority
621150,Low Priority
621291,Low Priority
621552,Low Priority
621607,Low Priority
621665,Low Priority
621811,Low Priority
621849,Avoid (Do Not Disturb)
621922,Avoid (Do Not Disturb)
622149,Low Priority
622248,Low Priority
622293,Low Priority
622343,Avoid (Do Not Disturb)
622418,Low Priority
622464,Low Priority
622708,Low Priority
622813,No Discount (Sure Thing)
623043,Avoid (Do Not Disturb)
623077,Low Priority
623087,Low Priority
623142,Avoid (Do Not Disturb)
623417,Low Priority
623691,Low Priority
623750,Low Priority
623850,Low Priority
623935,Avoid (Do Not Disturb)
623941,Avoid (Do Not Disturb)
623949,Low Priority
623972,Low Priority
624198,No Discount (Sure Thing)
624215,Low Priority
624258,Avoid (Do Not Disturb)
624497,Low Priority
624593,Avoid (Do Not Disturb)
624636,Low Priority
624762,Low Priority
624913,Avoid (Do Not Disturb)
625030,No Discount (Sure Thing)
625089,Low Priority
625398,Low Priority
625400,Avoid (Do Not Disturb)
625555,Avoid (Do Not Disturb)
625597,Avoid (Do Not Disturb)
625700,Low Priority
625703,Low Priority
625984,Avoid (Do Not Disturb)
626037,Low Priority
626067,Low Priority
626114,Low Priority
626249,Low Priority
626318,Avoid (Do Not Disturb)
626329,Low Priority
626519,Avoid (Do Not Disturb)
626520,Avoid (Do Not Disturb)
626558,Low Priority
626587,Avoid (Do Not Disturb)
626645,Avoid (Do Not Disturb)
626986,Avoid (Do Not Disturb)
627041,Low Priority
627158,Avoid (Do Not Disturb)
627436,Avoid (Do Not Disturb)
627451,Low Priority
627475,Low Priority
627518,Low Priority
627617,Low Priority
627729,Low Priority
627889,Avoid (Do Not Disturb)
627893,Low Priority
627972,Avoid (Do Not Disturb)
628023,Low Priority
628033,Low Priority
628570,Low Priority
628653,Avoid (Do Not Disturb)
628694,Avoid (Do Not Disturb)
628752,Low Priority
628762,Avoid (Do Not Disturb)
629345,Low Priority
629647,Low Priority
629701,Low Priority
629725,Low Priority
629747,Low Priority
629803,Low Priority
629812,Give Discount
629877,Low Priority
629952,Avoid (Do Not Disturb)
630039,Low Priority
630097,Low Priority
630176,Low Priority
630178,Avoid (Do Not Disturb)
630267,Low Priority
630607,Low Priority
630609,Avoid (Do Not Disturb)
630694,Low Priority
630738,Low Priority
630992,Low Priority
631174,Low Priority
631201,Low Priority
631319,Avoid (Do Not Disturb)
631384,Low Priority
631388,Low Priority
631448,Avoid (Do Not Disturb)
631477,Low Priority
631787,Give Discount
631872,Low Priority
631970,Low Priority
631975,Avoid (Do Not Disturb)
631993,Low Priority
632136,No Discount (Sure Thing)
632239,Low Priority
632316,Low Priority
632425,Low Priority
632461,Avoid (Do Not Disturb)
632475,Low Priority
632631,Low Priority
632665,Low Priority
632749,Avoid (Do Not Disturb)
632866,Low Priority
632965,Avoid (Do Not Disturb)
633183,Low Priority
633195,Low Priority
633235,Low Priority
633314,Low Priority
633406,Low Priority
633972,Low Priority
634130,Low Priority
634601,Give Discount
634739,Low Priority
634795,Low Priority
634824,Low Priority
635249,Avoid (Do Not Disturb)
635300,Avoid (Do Not Disturb)
635303,Low Priority
635375,Low Priority
635442,Avoid (Do Not Disturb)
635576,Avoid (Do Not Disturb)
635587,Low Priority
635666,Low Priority
635790,No Discount (Sure Thing)
635861,Low Priority
635949,Avoid (Do Not Disturb)
636078,Low Priority
636102,Avoid (Do Not Disturb)
636251,Avoid (Do Not Disturb)
636520,Low Priority
636524,No Discount (Sure Thing)
636526,Avoid (Do Not Disturb)
636739,Avoid (Do Not Disturb)
636873,Low Priority
636874,Low Priority
636966,Avoid (Do Not Disturb)
637075,Avoid (Do Not Disturb)
637421,Low Priority
637457,Avoid (Do Not Disturb)
637555,Low Priority
637633,Low Priority
637687,Avoid (Do Not Disturb)
638140,Low Priority
638162,Low Priority
638237,Low Priority
638565,Avoid (Do Not Disturb)
638576,Low Priority
638580,Avoid (Do Not Disturb)
638598,Low Priority
638600,Give Discount
638874,Low Priority
639009,Avoid (Do Not Disturb)
639168,Low Priority
639458,Avoid (Do Not Disturb)
639510,Avoid (Do Not Disturb)
639554,Low Priority
639571,Low Priority
639894,Avoid (Do Not Disturb)
640451,Low Priority
640580,Low Priority
640649,Low Priority
640689,Low Priority
640715,Low Priority
640849,Low Priority
640867,Low Priority
640968,Low Priority
641012,Low Priority
641102,Low Priority
641106,Low Priority
641310,Low Priority
641364,Low Priority
641529,Low Priority
641537,Avoid (Do Not Disturb)
642215,Low Priority
642344,Avoid (Do Not Disturb)
642364,Avoid (Do Not Disturb)
642553,Low Priority
642578,Low Priority
642679,Avoid (Do Not Disturb)
642786,Avoid (Do Not Disturb)
642820,Low Priority
643324,Avoid (Do Not Disturb)
643344,Low Priority
643359,Avoid (Do Not Disturb)
643469,Low Priority
643645,Low Priority
643714,Low Priority
643929,Avoid (Do Not Disturb)
644438,Low Priority
644467,Low Priority
644639,Avoid (Do Not Disturb)
644784,Low Priority
644870,Avoid (Do Not Disturb)
645022,Low Priority
645047,Avoid (Do Not Disturb)
645168,Low Priority
645415,Low Priority
645488,Low Priority
645664,Low Priority
645685,Low Priority
645933,Avoid (Do Not Disturb)
646197,Avoid (Do Not Disturb)
646257,Low Priority
646259,Low Priority
646405,Low Priority
646424,Avoid (Do Not Disturb)
646455,Avoid (Do Not Disturb)
646933,Low Priority
646937,Low Priority
647016,Low Priority
647555,Low Priority
647597,Low Priority
647638,Low Priority
647662,Low Priority
647674,Avoid (Do Not Disturb)
647804,Avoid (Do Not Disturb)
647862,Low Priority
648201,Give Discount
648379,Avoid (Do Not Disturb)
648852,Avoid (Do Not Disturb)
648983,Avoid (Do Not Disturb)
648990,Low Priority
649080,Avoid (Do Not Disturb)
649081,Avoid (Do Not Disturb)
649208,Low Priority
649378,Avoid (Do Not Disturb)
650049,Give Discount
650055,Low Priority
650079,Avoid (Do Not Disturb)
650606,Low Priority
650901,Low Priority
651018,Low Priority
651030,Avoid (Do Not Disturb)
651193,Low Priority
651201,Low Priority
651269,Low Priority
651274,Low Priority
651390,Low Priority
651491,Avoid (Do Not Disturb)
651613,Low Priority
651675,Low Priority
651744,Low Priority
651805,Low Priority
651818,Avoid (Do Not Disturb)
651828,Avoid (Do Not Disturb)
651941,Low Priority
651960,Avoid (Do Not Disturb)
652040,Avoid (Do Not Disturb)
652190,Low Priority
652359,Avoid (Do Not Disturb)
652416,Avoid (Do Not Disturb)
652527,Avoid (Do Not Disturb)
652737,Low Priority
653197,Low Priority
653228,Give Discount
653281,Low Priority
653332,Low Priority
653640,Low Priority
653724,Avoid (Do Not Disturb)
653838,Avoid (Do Not Disturb)
653852,Low Priority
654233,Avoid (Do Not Disturb)
654259,Low Priority
654395,Low Priority
654687,Low Priority
654913,Avoid (Do Not Disturb)
655022,Give Discount
655051,Avoid (Do Not Disturb)
655300,Avoid (Do Not Disturb)
655499,Low Priority
656150,Avoid (Do Not Disturb)
656346,Low Priority
656422,Low Priority
656471,Give Discount
656560,Low Priority
656626,Low Priority
656708,Avoid (Do Not Disturb)
656850,Low Priority
656873,Avoid (Do Not Disturb)
656920,Avoid (Do Not Disturb)
657122,Low Priority
657343,Avoid (Do Not Disturb)
657514,Low Priority
657591,Low Priority
657629,Avoid (Do Not Disturb)
657796,Avoid (Do Not Disturb)
658234,Low Priority
658774,Low Priority
659128,Low Priority
659161,Avoid (Do Not Disturb)
659162,Avoid (Do Not Disturb)
659360,Give Discount
659664,Avoid (Do Not Disturb)
659744,Low Priority
659832,Avoid (Do Not Disturb)
660110,Low Priority
660821,Avoid (Do Not Disturb)
660894,Avoid (Do Not Disturb)
660903,Low Priority
660959,Low Priority
661614,Low Priority
661639,Low Priority
661930,Low Priority
662010,Avoid (Do Not Disturb)
662535,Avoid (Do Not Disturb)
662596,Low Priority
662750,Low Priority
663017,Avoid (Do Not Disturb)
663376,Low Priority
663565,Low Priority
664084,Low Priority
664119,Low Priority
664401,Low Priority
664405,Avoid (Do Not Disturb)
664617,Avoid (Do Not Disturb)
664663,Avoid (Do Not Disturb)
664998,Avoid (Do Not Disturb)
665329,Avoid (Do Not Disturb)
665397,Avoid (Do Not Disturb)
665505,Low Priority
665593,Avoid (Do Not Disturb)
665676,Low Priority
665746,Low Priority
665887,Low Priority
665892,Low Priority
665980,Low Priority
666049,Low Priority
666174,Low Priority
666292,Low Priority
666718,Low Priority
666942,Avoid (Do Not Disturb)
667299,Low Priority
667536,Low Priority
667643,Low Priority
667718,Low Priority
667929,Low Priority
667981,Avoid (Do Not Disturb)
668083,Avoid (Do Not Disturb)
668172,Low Priority
668677,Low Priority
668776,Low Priority
669140,Avoid (Do Not Disturb)
669155,Low Priority
669329,Low Priority
669348,Avoid (Do Not Disturb)
669356,Low Priority
669449,Avoid (Do Not Disturb)
670471,Low Priority
670626,Low Priority
670971,Low Priority
671066,Avoid (Do Not Disturb)
671151,Low Priority
671367,Avoid (Do Not Disturb)
671368,Low Priority
671975,Low Priority
671999,Low Priority
672009,Low Priority
672112,Low Priority
672468,Avoid (Do Not Disturb)
673076,Low Priority
673286,Low Priority
673874,Low Priority
674375,Avoid (Do Not Disturb)
675053,Avoid (Do Not Disturb)
675201,Low Priority
675594,Low Priority
676043,Avoid (Do Not Disturb)
676373,Low Priority
676570,Avoid (Do Not Disturb)
676707,Avoid (Do Not Disturb)
676762,Low Priority
677209,Low Priority
677842,Avoid (Do Not Disturb)
677896,Low Priority
678536,Low Priority
678547,Low Priority
678888,Avoid (Do Not Disturb)
679040,Low Priority
679047,Avoid (Do Not Disturb)
679066,Avoid (Do Not Disturb)
679442,Avoid (Do Not Disturb)
679611,Avoid (Do Not Disturb)
679831,Low Priority
680424,Low Priority
680735,Avoid (Do Not Disturb)
681050,Low Priority
681581,Low Priority
681720,Low Priority
682005,Low Priority
682247,Low Priority
683014,Low Priority
683663,Low Priority
683978,Low Priority
684510,Low Priority
684543,Low Priority
684764,Avoid (Do Not Disturb)
684806,Low Priority
685594,Low Priority
685604,Avoid (Do Not Disturb)
685958,Give Discount
686165,Avoid (Do Not Disturb)
686408,Low Priority
686445,Avoid (Do Not Disturb)
686509,Low Priority
686915,Low Priority
686920,Avoid (Do Not Disturb)
688312,Low Priority
688600,Avoid (Do Not Disturb)
689037,Low Priority
689374,Avoid (Do Not Disturb)
689456,Avoid (Do Not Disturb)
689624,Low Priority
689984,Avoid (Do Not Disturb)
690420,Low Priority
690422,Avoid (Do Not Disturb)
691334,Low Priority
691541,Give Discount
691546,Low Priority
692211,Give Discount
692510,Low Priority
693301,Low Priority
693765,Avoid (Do Not Disturb)
694265,Low Priority
695011,Avoid (Do Not Disturb)
695094,Low Priority
695132,Low Priority
695307,Avoid (Do Not Disturb)
695557,Low Priority
696475,Low Priority
697072,Low Priority
698291,Avoid (Do Not Disturb)
698573,Low Priority
699040,Low Priority
699411,Avoid (Do Not Disturb)
700028,Low Priority
700237,Give Discount
700289,Low Priority
700666,Avoid (Do Not Disturb)
701565,Low Priority
702595,Low Priority
702877,Low Priority
703333,Low Priority
704652,Low Priority
704870,Avoid (Do Not Disturb)
705310,Low Priority
705984,Low Priority
707260,Low Priority
707402,Low Priority
707525,Low Priority
708887,Low Priority
710489,Low Priority
710523,Low Priority
711391,Avoid (Do Not Disturb)
713557,Avoid (Do Not Disturb)
714166,Avoid (Do Not Disturb)
714420,Avoid (Do Not Disturb)
714504,Low Priority
714565,No Discount (Sure Thing)
715059,Low Priority
716337,Avoid (Do Not Disturb)
716801,Low Priority
717149,Avoid (Do Not Disturb)
717546,Avoid (Do Not Disturb)
720819,Avoid (Do Not Disturb)
721496,Avoid (Do Not Disturb)
721552,Low Priority
721570,Avoid (Do Not Disturb)
722939,Avoid (Do Not Disturb)
724581,Avoid (Do Not Disturb)
726953,Low Priority
727886,Avoid (Do Not Disturb)
728820,Low Priority
730639,Low Priority
732729,Low Priority
733654,Low Priority
734565,Avoid (Do Not Disturb)
735029,Low Priority
736075,No Discount (Sure Thing)
736833,Low Priority
739139,Avoid (Do Not Disturb)
739518,No Discount (Sure Thing)
739734,Avoid (Do Not Disturb)
741190,Low Priority
741773,Low Priority
741902,Low Priority
742639,Avoid (Do Not Disturb)
743151,Low Priority
745292,Avoid (Do Not Disturb)
746934,Avoid (Do Not Disturb)
748759,Low Priority
750982,Avoid (Do Not Disturb)
751545,Avoid (Do Not Disturb)
752933,Give Discount
756030,Low Priority
756434,Avoid (Do Not Disturb)
757930,Low Priority
760304,Avoid (Do Not Disturb)
760793,Avoid (Do Not Disturb)
763129,No Discount (Sure Thing)
763792,Low Priority
765745,Avoid (Do Not Disturb)
767426,Low Priority
768291,Avoid (Do Not Disturb)
770252,Give Discount
774666,Low Priority
777366,Low Priority
777846,Avoid (Do Not Disturb)
780167,Low Priority
785107,Low Priority
785186,Avoid (Do Not Disturb)
792549,Low Priority
796032,Avoid (Do Not Disturb)
801660,Low Priority
811077,Low Priority
844489,Low Priority
